"Observation_ID","Observation_Label","User_Pedon_ID","Latitude","Longitude","State","County","ocean","lake","pedon_id","distance","obs_date","siteiid","peiid","ecositeid","drainagecl","taxonname","taxclname","taxsubgrp","bedrckdepth","flodfreqcl","landform_string","sand050","sand150","pH50","p_wet","p_moist","p_dry","p_mucky","p_sandy","p_rock","p_coastal","p_flood","p_salty","p_dysic","p_euic"
"GRR.GJS.2012.49","S12092602","",42.85495,-85.8494833333333,"Michigan","Ottawa County",866742.880872324,29556.0195312837,"2012MI139013",32.8855016681552,2012-09-26,1499692,"1373808","F097XA017MI","moderately well","Elmdale","Coarse-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,"none","ravine",79.8163265306122,48.6632124352332,5.59999990463257,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2012.5","ML18.09","",42.5076166666667,-86.0071833333333,"Michigan","Allegan County",859527.407244658,19545.3001723885,"2012MI005002",0.41794628069427,2012-04-19,1499690,"1373806","F097XA006MI","somewhat poorly","Pipestone","Sandy, mixed, mesic Typic Endoaquods","typic endoaquods",500,"none","nearshore zone",81.65,86.48,NA,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2012.50","S12092501","",42.72835,-85.4282333333333,"Michigan","Barry County",829909.295738288,63842.4478006535,"1984MI015009",3263.15600196558,1984-09-13,512691,"503852",NA,"well","Spinks","Sandy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,NA,"kame terrace",88.056338028169,90.1333333333333,6.32112664236149,0,0,1,0,1,0,0,0,0,0,1
"GRR.GJS.2012.51","S12092502","",42.7285833333333,-85.4286666666667,"Michigan","Barry County",829953.042801219,63806.4224741532,"1984MI015009",3241.9313894818,1984-09-13,512691,"503852",NA,"well","Spinks","Sandy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,NA,"kame terrace",88.056338028169,90.1333333333333,6.32112664236149,0,0,1,0,1,0,0,0,0,0,1
"GRR.GJS.2012.52","S12092503","",42.7303166666667,-85.4284,"Michigan","Barry County",830032.773032238,63824.4530615411,"1984MI015009",3380.98670736813,1984-09-13,512691,"503852",NA,"well","Spinks","Sandy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,NA,"kame terrace",88.056338028169,90.1333333333333,6.32112664236149,0,0,1,0,1,0,0,0,0,0,1
"GRR.GJS.2012.53","S12092603","",42.8548166666667,-85.8497666666667,"Michigan","Ottawa County",866755.478002651,29532.9782896552,"2012MI139013",0.0506529613979433,2012-09-26,1499692,"1373808","F097XA017MI","moderately well","Elmdale","Coarse-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,"none","ravine",79.8163265306122,48.6632124352332,5.59999990463257,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2012.54","S12092604","",42.8545666666667,-85.8498166666667,"Michigan","Ottawa County",866745.080261282,29529.0953509472,"2012MI139014",0.0506529821101263,2012-09-26,1499693,"1373809","F097XA018MI","moderately well","Marlette","Coarse-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,"none","ground moraine",45.4848484848485,43.796875,5.07575757575758,0,1,0,0,0,0,0,0,0,1,0
"GRR.GJS.2012.55","S12090701","",43.24295,-85.8292,"Michigan","Muskegon County",887762.675133445,30433.6478568886,"F2009MI121F164",166.340843778429,2009-09-10,365133,"364832",NA,"well","Coloma - glossic loamy substratum","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","moraine",92,37.4133333333333,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2012.56","S12090702","",43.06405,-85.7878,"Michigan","Kent County",874345.187715879,36693.1578995853,"2016MI081012",5627.85601183232,2016-09-06,1213554,"1178559",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,NA,"moraine",49.2439024390244,46.0588235294118,NA,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2012.57","S12090703","",43.0639,-85.7873166666667,"Michigan","Ottawa County",874302.934426366,36728.8492079237,"2016MI081012",5575.21199270488,2016-09-06,1213554,"1178559",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,NA,"moraine",49.2439024390244,46.0588235294118,NA,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2012.58","S12091904","",43.0860333333333,-86.0713166666667,"Michigan","Ottawa County",895353.12184643,14610.1081031257,"2012MI139008",134.027676430847,2012-09-19,1491713,"1374226","F097XA007MI","moderately well","Brems","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,NA,"nearshore zone (relict)",0,0,4.33965526367056,0,1,0,0,0,0,0,0,0,1,0
"GRR.GJS.2012.59","S12092001","",43.0532333333333,-86.0675333333333,"Michigan","Ottawa County",893227.298107165,14077.8595498288,"2010MI139F041",1975.12365631338,2010-06-30,416778,"415082",NA,"somewhat poorly","Allendale","Mixed, mesic Aquic Udipsamments","aquic udipsamments",500,"none","lake plain",48.0075769135446,31.2033338419596,7,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2012.6","S12042301","",42.9071,-85.99055,"Michigan","Ottawa County",879617.631699359,18258.313036337,"S08MI139004",228.627448725852,2008-09-08,318889,"319272",NA,"poorly","SND",NA,NA,500,"none","lake plain",92,92,5.04252869507362,1,0,0,0,1,0,0,0,0,1,0
"GRR.GJS.2012.60","S12092002","",43.0500666666667,-86.0706666666667,"Michigan","Ottawa County",893267.888663731,13760.7137915795,"2010MI139F041",1958.693720041,2010-06-30,416778,"415082",NA,"somewhat poorly","Allendale","Mixed, mesic Aquic Udipsamments","aquic udipsamments",500,"none","lake plain",48.0075769135446,31.2033338419596,7,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2012.61","S12091901","",43.08495,-86.0686,"Michigan","Ottawa County",895101.526563191,14792.6102405243,"2012MI139006",0,2012-09-19,1491711,"1374224","F097XA030MI","poorly","Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","terric haplosaprists",500,NA,"nearshore zone (relict)",0,55.2,4.56874993443489,1,0,0,1,0,0,0,0,0,1,0
"GRR.GJS.2012.62","S12091902","2010MI139F063",43.0850333333333,-86.0695333333333,"Michigan","Ottawa County",895171.530315394,14721.5082971435,"2010MI139F063",77.3008577494169,2010-07-13,465364,"460256",NA,"somewhat poorly","Morocco","Mixed, mesic Typic Psammaquents","typic psammaquents",500,"none",NA,88.983606557377,90.7733333333333,NA,0,1,0,0,1,0,0,0,0,0,0
"GRR.GJS.2012.63","S12091903","",43.0856166666667,-86.07005,"Michigan","Ottawa County",895240.84614862,14697.6215106684,"2012MI139008",5.18174752844168,2012-09-19,1491713,"1374226","F097XA007MI","moderately well","Brems","Mixed, mesic Oxyaquic Udipsamments","oxyaquic udipsamments",500,NA,"nearshore zone (relict)",0,0,4.33965526367056,0,1,0,0,0,0,0,0,0,1,0
"GRR.GJS.2012.64","S12082801","",43.4290666666667,-86.3532166666667,"Michigan","Muskegon County",934729.209492784,7259.15256362225,"2012MI121201",13.8361126733741,2012-08-28,1499691,"1373807","F096XB016MI","moderately well","Perrinton","Fine, mixed, active, mesic Oxyaquic Glossudalfs","oxyaquic glossudalfs",500,"none","moraine",53.1904761904762,45.9465648854962,4.77719308618914,0,1,0,0,0,0,0,0,0,1,0
"GRR.GJS.2012.65","S12071001","",42.6296,-85.84355,"Michigan","Allegan County",854031.523920941,30788.4413455561,"2012MI005201",9.04877386555957,2012-07-10,1499687,"1373803","F097XA017MI","well","Tekenink","Fine-loamy, mixed, mesic Typic Glossudalfs","typic glossudalfs",500,"none","moraine",47.5333333333333,62.5111111111111,4.8677419231784,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2012.66","S12071002","",42.4739166666667,-85.7706,"Michigan","Allegan County",840561.838462205,39208.9084893618,"2012MI005202",9.43281611457465,2012-07-10,1499688,"1373804","F097XA017MI","well","Tekenink","Fine-loamy, mixed, mesic Typic Glossudalfs","typic glossudalfs",500,"none","moraine",70.8846153846154,74.9961685823755,5.55483865737915,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2012.67","S12071302","",42.2772666666667,-86.04225,"Michigan","Van Buren County",850684.564576385,23056.0682662335,"2012MI159002",338.463463189445,2012-07-13,1499696,"1373812","F097XA004MI","well","Spinks","Coarse-loamy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,"none","end moraine",46.25,46.18,5.30000019073486,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2012.68","S12071303","",42.277,-86.039,"Michigan","Van Buren County",850430.195884409,23317.3380461863,"2012MI159002",0,2012-07-13,1499696,"1373812","F097XA004MI","well","Spinks","Coarse-loamy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,"none","end moraine",46.25,46.18,5.30000019073486,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2012.69","S12071304","",42.28095,-86.0365833333333,"Michigan","Van Buren County",850441.061348023,23354.1200423139,"2012MI159002",505.842735302034,2012-07-13,1499696,"1373812","F097XA004MI","well","Spinks","Coarse-loamy, mixed, mesic Lamellic Hapludalfs","lamellic hapludalfs",500,"none","end moraine",46.25,46.18,5.30000019073486,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2012.7","S12042501","",43.0051333333333,-86.0635666666667,"Michigan","Ottawa County",890238.643124088,13431.3578714429,"2007MI139T039-09",1905.33494344056,2007-07-12,372517,"372137",NA,"somewhat excessively","Grattan - gravelly substratum","Sandy, mixed, mesic Entic Haplorthods","entic haplorthods",500,"none","lake plain",92,85.8160003662109,NA,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2012.70","S12061201","",42.9596333333333,-85.7913,"Michigan","Ottawa County",868561.481114676,34918.7095667163,"2009MI139192",459.579577604118,2009-09-17,365127,"364826",NA,"well","Chelsea","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,"none","outwash plain",92,92,NA,0,0,1,0,1,0,0,0,0,0,0
"GRR.GJS.2012.71","S12050802","",42.89125,-86.0518333333333,"Michigan","Ottawa County",883083.897228302,13211.2319678903,"2009MI139F227",3003.91316865772,2009-09-25,364940,"364630",NA,"well","Benona - deep lamellae","Sandy, mixed, mesic Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",93.1372555003447,92.3866668701172,4.90000009536743,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2012.72","S12050803","",42.8911333333333,-86.0518333333333,"Michigan","Ottawa County",883077.482950968,13211.6060688555,"2009MI139F227",2992.89702823377,2009-09-25,364940,"364630",NA,"well","Benona - deep lamellae","Sandy, mixed, mesic Lamellic Haplorthods","lamellic haplorthods",500,"none","moraine",93.1372555003447,92.3866668701172,4.90000009536743,0,0,1,0,1,0,0,0,0,1,0
"GRR.GJS.2012.73","MM11.02","",41.878,-86.4592833333333,"Michigan","Berrien County",864429.167447329,12186.2231339559,"2012MI021002",0.00346270009618767,2012-05-03,1460589,"1343898","F097XA022MI","somewhat poorly","Crosier","Fine-loamy, mixed, mesic Aquollic Hapludalfs","aquollic hapludalfs",500,NA,"moraine",36.75,39.7333333333333,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2012.74","MM11.01","",41.8776833333333,-86.4633333333333,"Michigan","Berrien County",864728.319202873,11906.3576995102,"2012MI021001",0.00507308180548028,2012-05-03,1460588,"1343897","F097XA022MI","somewhat poorly","Crosier","Fine-loamy, mixed, mesic Aquollic Hapludalfs","aquollic hapludalfs",500,"none","moraine",35.1375,34.14,NA,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2012.8","S12042502","",42.98805,-86.0698166666667,"Michigan","Ottawa County",889722.046472212,12708.3443122026,"2010MI139F045",537.188010589535,2010-06-30,463349,"455091",NA,"moderately well","Covert","Sandy, mixed, mesic Oxyaquic Haplorthods","oxyaquic haplorthods",500,"none","lake plain",89.7718760967255,91.0493338012695,4.59999990463257,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2012.9","S12042503","",42.9888166666667,-86.06905,"Michigan","Ottawa County",889710.881479129,12780.1157387863,"2010MI139F045",652.696182811219,2010-06-30,463349,"455091",NA,"moderately well","Covert","Sandy, mixed, mesic Oxyaquic Haplorthods","oxyaquic haplorthods",500,"none","lake plain",89.7718760967255,91.0493338012695,4.59999990463257,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.1","Blandford Ravine","",42.99501208,-85.74268598,"Michigan","Kent County",867203.32799383,39297.2069464299,"2016MI081012",6221.19406089924,2016-09-06,1213554,"1178559",NA,"well","Filer","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","haplic glossudalfs",500,NA,"moraine",49.2439024390244,46.0588235294118,NA,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2013.10","S13070909","2013MI005400",42.5294333333333,-86.0482666666667,"Michigan","Allegan County",863638.749056855,15824.3476190464,"2013MI005400",195.463809467505,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.11","S13070910","",42.5285166666667,-86.0490166666667,"Michigan","Allegan County",863646.685234304,15780.8729950331,"2013MI005400",268.315602978502,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.12","S13070911","",42.5276333333333,-86.0503166666667,"Michigan","Allegan County",863696.473473906,15692.2456590343,"2013MI005400",380.741695287817,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.13","S13070912","",42.5272,-86.0507666666667,"Michigan","Allegan County",863707.207213374,15663.9647675062,"2013MI005400",441.262042264573,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.14","S13071001","",42.6562833333333,-85.9046,"Michigan","Allegan County",859845.550867974,25325.6803427876,"1978MI005003",298.079965754108,1978-05-10,324138,"324998",NA,"somewhat poorly","Morocco","Mixed, mesic Aquic Udipsamments","aquic udipsamments",500,"none","lake plain",92,92,5.67105263157895,0,1,0,0,1,0,0,0,0,0,1
"GRR.GJS.2013.15","S13071101","2013MI123400",43.3055333333333,-85.9272333333333,"Michigan","Newaygo County",898211.829565978,22589.4503186189,"2013MI123400",170.649785908533,2013-07-23,939586,"922492","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,NA,NA,82.8,88.32,4.56470601698931,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.16","S13071102","",43.30285,-85.931,"Michigan","Newaygo County",898308.574132495,22241.1892756712,"2013MI123401",282.784213087826,2013-07-23,919987,"902493","F097XA007MI","poorly","Dair","Mixed, mesic Typic Psammaquents","typic psammaquents",500,"none","delta",78.4,60.1066666666667,4.42899997234345,1,0,0,0,0,0,0,0,0,1,0
"GRR.GJS.2013.17","S13071103","",43.2968,-85.9668166666667,"Michigan","Newaygo County",900397.583389962,19269.0789975346,"S08MI123002",145.830003603053,2008-09-25,318888,"319262",NA,"poorly","Kingsville","Mixed, mesic Mollic Psammaquents","mollic psammaquents",500,"none","lake plain",80.5,80.5,6.11249983310699,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2013.18","S13071104","",43.28915,-85.9672833333333,"Michigan","Muskegon County",899974.027265884,19131.566859227,"F2008MI121T025-03",440.793178651813,2008-07-10,376233,"376016",NA,"somewhat poorly","Pipestone, lamellic sub","Sandy, mixed, mesic Typic Endoaquods","typic endoaquods",500,"none","lake plain",88.5925925925926,90.16,NA,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.19","S13071201","",42.6267833333333,-85.9488,"Michigan","Allegan County",861468.397427074,22445.1121330978,"2012MI005003",3618.68711838304,2012-04-26,1460585,"1343893","F097XA025MI","somewhat poorly","Algansee","Sandy, mixed, mesic Fluvaquentic Humaquepts","fluvaquentic humaquepts",500,"occasional","flood plain",92,80.8,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.GJS.2013.2","S13070901","",42.5353166666667,-86.0469333333333,"Michigan","Allegan County",863842.02147787,15821.6281687497,"C1103W05-1",344.437203815564,2011-06-07,583903,"577535",NA,"somewhat poorly","Pipestone","Sandy, mixed, mesic Typic Endoaquods","typic endoaquods",500,"none","lake plain",90.1842105263158,90.16,5.19539484852239,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.20","S13071202","",42.6261333333333,-85.9528166666667,"Michigan","Allegan County",861724.202318379,22141.891163959,"2012MI005003",3637.04682922325,2012-04-26,1460585,"1343893","F097XA025MI","somewhat poorly","Algansee","Sandy, mixed, mesic Fluvaquentic Humaquepts","fluvaquentic humaquepts",500,"occasional","flood plain",92,80.8,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.GJS.2013.21","S13071203","",42.6261333333333,-85.9511833333333,"Michigan","Allegan County",861606.253121723,22272.0911774396,"2012MI005003",3595.01353951941,2012-04-26,1460585,"1343893","F097XA025MI","somewhat poorly","Algansee","Sandy, mixed, mesic Fluvaquentic Humaquepts","fluvaquentic humaquepts",500,"occasional","flood plain",92,80.8,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.GJS.2013.22","S13071204","",42.6253,-85.95085,"Michigan","Allegan County",861538.297400625,22320.4086432514,"2012MI005003",3496.93698721578,2012-04-26,1460585,"1343893","F097XA025MI","somewhat poorly","Algansee","Sandy, mixed, mesic Fluvaquentic Humaquepts","fluvaquentic humaquepts",500,"occasional","flood plain",92,80.8,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.GJS.2013.23","S13071205","",42.62695473,-85.96046238,"Michigan","Allegan County",862319.626926412,21510.985918727,"2012MI005003",4007.61807722524,2012-04-26,1460585,"1343893","F097XA025MI","somewhat poorly","Algansee","Sandy, mixed, mesic Fluvaquentic Humaquepts","fluvaquentic humaquepts",500,"occasional","flood plain",92,80.8,NA,0,1,0,0,1,0,0,1,0,0,0
"GRR.GJS.2013.24","S13071601","",42.527,-86.0480666666667,"Michigan","Allegan County",863499.982382338,15886.2997366932,"2013MI005400",453.367791910724,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.25","S13071602","",42.52499205,-86.04905282,"Michigan","Allegan County",863469.535593731,15844.2269152845,"2013MI005400",659.389439067376,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.26","S13071701","",42.5290166666667,-86.04985,"Michigan","Allegan County",863733.001971671,15704.0113913621,"2013MI005400",219.498684987061,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.26a","S13071701a","",42.5290166666667,-86.04985,"Michigan","Allegan County",863733.001971671,15704.0113913621,"2013MI005400",219.498684987061,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.27","S13071801","2013MI005400",42.5309166666667,-86.0492833333333,"Michigan","Allegan County",863788.641147475,15714.1545005173,"2013MI005400",0.573558110614077,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.27a","S13071801a","",42.5309166666667,-86.0492833333333,"Michigan","Allegan County",863788.641147475,15714.1545005173,"2013MI005400",0.573558110614077,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2013.28","S13072301","2013MI123401",43.3045333333333,-85.92895,"Michigan","Newaygo County",898269.241298971,22434.282560043,"2013MI123401",0.00370753987372987,2013-07-23,919987,"902493","F097XA007MI","poorly","Dair","Mixed, mesic Typic Psammaquents","typic psammaquents",500,"none","delta",78.4,60.1066666666667,4.42899997234345,1,0,0,0,0,0,0,0,0,1,0
