"Observation_ID","mukey","muname","flood","wet","moist","dry","mucky","sandy","rock","coastal","salty","dysic","euic","Observation_Label","pedon_id","distance","taxonname","taxclname","tpiclass","elev","slope","aspect","tpi","upper","middle","lower","nativity","wetness","LRU"
"GRR.GJS.2018.6",186929,"Gilford sandy loam, 0 to 2 percent slopes, gravelly subsoil",0,1,0,0,0,0,0,0,0,0,1,"gs20180816.04","2018MI027003",20.0067188326612,"Gilford","Coarse-loamy, mixed, mesic Mollic Endoaquepts",1,232.036178588867,0.355293065309525,17.8623638153076,0.507528781890869,0,1,0,0.92962356792144,0.495335544002782,"98A1"
"GRR.GJS.2018.7",186174,"Blount loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"gs20180823.01","2018MI021004",6.34101762495591,"Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs",2,198.839324951172,0.899714112281799,344.588134765625,0.574642658233643,1,0,0,0.792465753424658,0.304911475960059,"97A"
"GRR.GJS.2018.8",186167,"Cohoctah sandy loam",0,0,1,0,0,0,0,0,0,0,1,"gs20180823.02","2018MI021003",6.1279962628311,"Conover","Fine-loamy, mixed, active, mesic Aquic Hapludalfs",1,196.8310546875,1.38417875766754,236.378967285156,0.590795397758484,1,0,0,0.934680134680135,0.432832353594732,"97A"
"GRR.GJS.2018.9",186185,"Edwards muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,194.569000244141,0.0310956090688705,55.9005546569824,0.371421098709106,0,0,1,0.984962406015038,0.700732259252855,"97A"
"GRR.GJS.2019.1",190743,"Kalkaska sand, 6 to 18 percent slopes",0,0,0,1,0,1,0,0,0,1,0,"GRR1","2019MI165001",0,"Rubicon","Sandy, mixed, frigid Entic Haplorthods",3,501.631896972656,4.80672121047974,156.977737426758,0.809418916702271,1,0,0,1,0.248941186744095,"94AA"
"GRR.GJS.2019.10",186226,"Colwood loam",0,1,0,0,0,0,0,0,0,0,1,"s20190820.01","2019MI045003",2.3234592017082,"Colwood","Fine-loamy, mixed, active, mesic Aquic Hapludolls",1,282.367858886719,2.16128492355347,100.413078308105,0.365964442491531,0,0,1,1,0.737976192765524,"98A1"
"GRR.GJS.2019.11",186248,"Palms muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"s20190820.02","2019MI045004",13.1287163185804,"Aurelius","Fine-silty, carbonatic, mesic Histic Humaquepts",1,281.177429199219,0.242990717291832,263.247283935547,0.272033900022507,0,0,1,1,0.819705981555978,"98A1"
"GRR.GJS.2019.12",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20190820.03","2019MI045005",15.9689589497918,"Teasdale","Coarse-loamy, mixed, semiactive, mesic Aquic Glossudalfs",1,283.217071533203,1.94711744785309,89.2381896972656,0.480428904294968,0,1,0,1,0.549166203016815,"98A1"
"GRR.GJS.2019.13",186248,"Palms muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,"s20190820.04","2019MI045006",11.8587316359072,"Toto","Coprogenous, euic, mesic Limnic Haplosaprists",1,281.472412109375,0.34330427646637,56.6436729431152,0.333503574132919,0,0,1,1,0.904928885745717,"98A1"
"GRR.GJS.2019.14",186968,"Sebewa loam, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20190905.01","2019MI023001",61.4390139166221,"Locke","Fine-loamy, mixed, semiactive, mesic Aquollic Hapludalfs",1,304.308929443359,1.7621146440506,8.39918899536133,0.526375770568848,0,1,0,1,0.259344467888587,"98A1"
"GRR.GJS.2019.15",186961,"Locke fine sandy loam, 1 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20190905.02","2019MI023100",7.50551602615627,"Barry","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls",1,319.920684814453,0.884653270244598,27.0943126678467,0.577256202697754,1,0,0,0.864468864468864,0.542120795115034,"98A1"
"GRR.GJS.2019.16",186961,"Locke fine sandy loam, 1 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20190905.03","2019MI023101",32.0085486225268,"Elmdale","Coarse-loamy, mixed, semiactive, mesic Oxyaquic Hapludalfs",2,321.308380126953,2.2849760055542,105.089424133301,0.571658194065094,1,0,0,0.995910020449898,0.299221096337813,"98A1"
"GRR.GJS.2019.17",186960,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"s20190905.04","2019MI023102",5.74770359782938,"Thomas","Fine-loamy, mixed, semiactive, nonacid, mesic Histic Humaquepts",1,314.943115234375,4.5854959487915,266.130554199219,0.413934141397476,0,0,1,1,0.763870564544129,"98A1"
"GRR.GJS.2019.18",189790,"Iosco-Au Gres-Ingalls association",0,0,1,0,0,1,0,0,0,0,0,"s20191010.01","2019MI051017",1.47002654212021,"Ingalls","Sandy over loamy, mixed, active, nonacid, frigid Aeric Endoaquents",1,238.808609008789,1.0477329492569,216.273193359375,0.615102469921112,1,0,0,1,0.279003169279309,"94AB"
"GRR.GJS.2019.19",189787,"Hettinger-Brevort-Burleigh association",0,1,0,0,0,0,0,0,0,0,1,"s20191010.02","S2019MI051022",11.7487999667736,"Hettinger","Fine-loamy, mixed, active, nonacid, frigid Mollic Epiaquents",1,229.990875244141,0.425473749637604,126.469909667969,0.409641146659851,0,0,1,1,0.737144597785643,"94AB"
"GRR.GJS.2019.19",189787,"Hettinger-Brevort-Burleigh association",0,1,0,0,0,0,0,0,0,0,1,"s20191010.02","S2019MI051022",11.7487999667736,"Hettinger","Coarse-loamy, mixed, superactive, frigid Typic Epiaquolls",1,229.990875244141,0.425473749637604,126.469909667969,0.409641146659851,0,0,1,1,0.737144597785643,"94AB"
"GRR.GJS.2019.2",190743,"Kalkaska sand, 6 to 18 percent slopes",0,0,0,1,0,1,0,0,0,1,0,"GRR2","2019MI165002",0,"Grattan","Sandy, mixed, mesic Entic Haplorthods",2,286.470153808594,20.4663105010986,228.193130493164,0.475690245628357,0,1,0,0.992452830188679,0.272223637781535,"96B"
"GRR.GJS.2019.20",189758,"Bruce-Brimley-Burleigh association",0,0,1,0,0,0,0,0,0,0,1,"s20191017.01","S2019MI051023",5.15239565872523,"Brimley","Loamy over sandy or sandy-skeletal, mixed, superactive, mesic Aquic Dystric Eutrudepts",1,222.598327636719,1.10023987293243,319.345672607422,0.484925985336304,0,1,0,1,0.269393892969739,"99B"
"GRR.GJS.2019.20",189758,"Bruce-Brimley-Burleigh association",0,0,1,0,0,0,0,0,0,0,1,"s20191017.01","S2019MI051023",5.15239565872523,"Minoa","Loamy over sandy or sandy-skeletal, mixed, active, mesic Aquic Dystric Eutrudepts",1,222.598327636719,1.10023987293243,319.345672607422,0.484925985336304,0,1,0,1,0.269393892969739,"99B"
"GRR.GJS.2019.21",189783,"Gladwin-Epoufette-Croswell association, undulating",0,0,1,0,0,1,0,0,0,0,1,"s20191017.02","S2019MI051018",6.94576270150926,"Gladwin","Sandy, mixed, frigid Aquic Arenic Hapludalfs",1,246.248168945312,0.717581033706665,132.497283935547,0.497101306915283,0,1,0,1,0.37001733102253,"94AB"
"GRR.GJS.2019.21",189783,"Gladwin-Epoufette-Croswell association, undulating",0,0,1,0,0,1,0,0,0,0,1,"s20191017.02","S2019MI051018",6.94576270150926,"Gladwin","Sandy, mixed, frigid Aquic Arenic Hapludalfs",1,246.248168945312,0.717581033706665,132.497283935547,0.497101306915283,0,1,0,1,0.37001733102253,"94AB"
"GRR.GJS.2019.22",188724,"Barry loam, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,0,"s20190701.01","2019MI025002",4.13821694937631,"Thomas","Fine-loamy, mixed, semiactive, calcareous, mesic Histic Humaquepts",1,299.493621826172,2.18904113769531,153.852920532227,0.396892547607422,0,0,1,1,0.750319853145686,"98A1"
"GRR.GJS.2019.23",188722,"Sebewa loam, 0 to 2 percent slopes",0,0,1,0,0,1,0,0,0,0,0,"s20190701.02","2019MI025003",5.71794310718634,"Coloma","Mixed, mesic Oxyaquic Udipsamments",3,299.938079833984,0.630914032459259,205.680953979492,0.506153047084808,0,1,0,0.99837925445705,0.190875602512705,"98A1"
"GRR.GJS.2019.24",188725,"Pella silt loam",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,282.214294433594,0.955016791820526,291.679504394531,0.38423016667366,0,0,1,0.988700564971751,0.744322675403909,"98A1"
"GRR.GJS.2019.3",186435,"Grattan, banded substratum-Metea complex, 6 to 18 percent slopes",0,0,0,1,0,0,0,0,0,1,0,"GRR5","2019MI123001",0,"Isabella","Fine-loamy, mixed, active, frigid Haplic Glossudalfs",3,401.066009521484,0.86224490404129,22.8941555023193,0.75815224647522,1,0,0,1,0.371526870481665,"94AA"
"GRR.GJS.2019.4",186422,"Grattan sand, banded substratum, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,1,0,"GRR6","2019MI123002",0,"Grattan","Sandy, mixed, mesic Entic Haplorthods",1,285.481994628906,0.669464230537415,120.102615356445,0.543681144714355,0,1,0,1,0.254995728802545,"96B"
"GRR.GJS.2019.5",3117295,"Capac loam, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20190722.01","2019MI045001",26.6331390525205,"Parkhill","Fine-loamy, mixed, semiactive, mesic Mollic Epiaquepts",1,284.199279785156,0.474135100841522,256.8720703125,0.459424167871475,0,1,0,1,0.509461604199732,"98A1"
"GRR.GJS.2019.6",3117295,"Capac loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20190722.02","2019MI045002",3.74665949316658,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",3,285.069732666016,0.565255999565125,260.626739501953,0.603286743164062,1,0,0,0.999653259361997,0.345503901681127,"98A1"
"GRR.GJS.2019.7",186399,"Sims silty clay loam",0,1,0,0,0,0,0,0,0,0,1,"s20190722.03","2019MI037001",21.5427244605478,"Ziegenfuss","Fine, mixed, semiactive, mesic Mollic Epiaquepts",1,224.341522216797,0.209158793091774,120.185386657715,0.438545435667038,0,0,1,1,0.605203642751853,"98A1"
"GRR.GJS.2019.8",186399,"Sims silty clay loam",0,0,1,0,0,0,0,0,0,0,1,"s20190722.04","2019MI037002",5.68896938818726,"Capac","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",3,225.689407348633,0.767058253288269,79.2334442138672,0.55344420671463,1,0,0,0.992101105845182,0.281734703587401,"98A1"
"GRR.GJS.2019.9",2689438,"Pipestone-Covert-Saugatuck sands, 0 to 3 percent slopes",0,0,1,0,0,1,0,0,0,1,0,"s20190726.01","F2008MI121001",7.47973326081866,"Saugatuck","Sandy, mixed, mesic, shallow, ortstein Duric Alaquods",2,199.881362915039,0.211736649274826,119.404541015625,0.500624001026154,0,1,0,1,0.441651140123461,"97A"
"GRR.GJS.2019.9",2689438,"Pipestone-Covert-Saugatuck sands, 0 to 3 percent slopes",0,0,1,0,0,1,0,0,0,1,0,"s20190726.01","F2008MI121001",7.47973326081866,"Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods",2,199.881362915039,0.211736649274826,119.404541015625,0.500624001026154,0,1,0,1,0.441651140123461,"97A"
"GRR.GJS.2020.1",186249,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20200527.01","2020MI045001",2.38349695592116,"Parkhill","Fine-loamy, mixed, semiactive, mesic Mollic Epiaquepts",1,270.835540771484,1.10868394374847,320.150848388672,0.420703411102295,0,0,1,0.83011583011583,0.581659577371881,"98A1"
"GRR.GJS.2020.10",2689437,"Covert-Pipestone sands, 0 to 6 percent slopes",1,1,0,0,0,1,0,0,0,0,1,"s20200604.04","2020MI121104",19.5598575944633,"Granby","Sandy, mixed, mesic Typic Endoaquolls",2,210.401107788086,0.668691396713257,221.887603759766,0.4505475461483,0,1,0,0.984326018808777,0.690716875696548,"97A"
"GRR.GJS.2020.11",2689479,"Pipestone-Covert-Saugatuck sands, 0 to 3 percent slopes",0,0,1,0,0,1,0,0,0,0,0,"s20200610.02","2020MI139001",4.07544667136033,"Rapson","Sandy over loamy, mixed, semiactive, mesic Aquic Udorthents",3,190.959854125977,0.6197669506073,95.4639205932617,0.627559125423431,1,0,0,0.998515219005197,0.485087746837033,"97A"
"GRR.GJS.2020.12",192722,"Pinconning and Breckenridge sandy loams",0,1,0,0,0,0,0,0,0,0,0,"s20200610.03","2020MI139002",8.24099684642944,"Lamson","Fine-loamy, mixed, mesic Typic Endoaquepts",3,190.349914550781,0.343993365764618,142.314697265625,0.578354775905609,1,0,0,0.904761904761905,0.690465824989116,"97A"
"GRR.GJS.2020.13",187066,"Houghton muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,262.201263427734,0.720499157905579,94.0623016357422,0.350253254175186,0,0,1,0.979959919839679,0.803679294292612,"98A1"
"GRR.GJS.2020.14",191632,"Houghton muck, disintegration moraine, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,291.461639404297,0.790360927581787,243.343505859375,0.350214242935181,0,0,1,0.997422680412371,0.864949490683325,"98A1"
"GRR.GJS.2020.15",186063,"Edwards muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,226.952545166016,0.625846982002258,181.95378112793,0.321986824274063,0,0,1,0.984301412872841,0.797474657201951,"98A1"
"GRR.GJS.2020.16",186063,"Edwards muck, 0 to 1 percent slopes",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,227.517730712891,1.10628747940063,167.336181640625,0.380257040262222,0,0,1,0.986702127659574,0.962701966749279,"98A1"
"GRR.GJS.2020.17",187100,"Metamora sandy loam, 0 to 3 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20200904.02","2020MI081001",5.22118440200955,"Marlette","Fine-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs",2,271.637359619141,0.988359570503235,80.6814193725586,0.484792143106461,0,1,0,0.995064165844028,0.423748136888134,"98A2"
"GRR.GJS.2020.18",187100,"Metamora sandy loam, 0 to 3 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20200904.03","2020MI081002",5.03899021098422,"Brookston","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls",1,270.956481933594,0.938817977905273,190.106643676758,0.428463786840439,0,0,1,1,0.836257367271472,"98A2"
"GRR.GJS.2020.19",187122,"Wasepi loamy sand, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20200904.04","2020MI081003",4.44810660873282,"Marlette","Fine-loamy, mixed, semiactive, mesic Oxyaquic Glossudalfs",2,270.576843261719,1.27359569072723,145.599945068359,0.488121420145035,0,1,0,1,0.304607675727123,"98A2"
"GRR.GJS.2020.2",186236,"Marlette loam, 2 to 6 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20200527.02","2020MI045002",11.9397622964523,"Parkhill","Fine-loamy, mixed, semiactive, mesic Mollic Epiaquepts",1,270.285491943359,0.426921337842941,42.9143714904785,0.501130640506744,0,1,0,1,0.695915047267605,"98A1"
"GRR.GJS.2020.20",187345,"Granby loamy sand, lake plain, 0 to 2 percent slopes",1,0,1,0,0,1,0,0,0,1,0,"s20200924.01","2020MI121105",16.7236617775067,"Pipestone","Sandy, mixed, mesic Typic Endoaquods",2,193.62385559082,0.288804829120636,193.021499633789,0.529232561588287,0,1,0,1,0.267932992888846,"96B"
"GRR.GJS.2020.21",187345,"Granby loamy sand, lake plain, 0 to 2 percent slopes",1,0,1,0,0,1,0,0,0,1,0,"s20200924.02","2020MI121106",10.2610620616141,"Pipestone","Sandy, mixed, mesic Typic Endoaquods",2,193.822525024414,0.247297346591949,196.152816772461,0.539299190044403,0,1,0,1,0.454683070752261,"96B"
"GRR.GJS.2020.22",2689438,"Pipestone-Covert-Saugatuck sands, 0 to 3 percent slopes",0,0,0,1,0,1,0,0,0,0,1,"s20200924.04","2020MI121107",4.63855331546313,"Grattan","Sandy, mixed, mesic Entic Haplorthods",3,194.776550292969,0.64366739988327,33.9735527038574,0.685059249401093,1,0,0,1,0.348762776704598,"96B"
"GRR.GJS.2020.3",186236,"Marlette loam, 2 to 6 percent slopes",0,1,0,0,0,0,0,0,0,0,0,"s20200527.03","2020MI045003",3.40228988175812,"Parkhill","Fine-loamy, mixed, semiactive, mesic Typic Epiaquepts",1,270.223663330078,1.02652227878571,49.5767784118652,0.537884175777435,0,1,0,0.714285714285714,0.65176403370947,"98A1"
"GRR.GJS.2020.4",186250,"Sebewa loam, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"s20200527.04","2020MI045004",5.10835278454016,"Miami","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs",2,268.48779296875,3.0135133266449,346.989044189453,0.494131803512573,0,1,0,1,0.519776494224008,"98A1"
"GRR.GJS.2020.5",186250,"Sebewa loam, 0 to 2 percent slopes",1,1,0,0,0,0,0,0,0,0,1,"s20200527.05","2020MI045005",8.39439329366907,"Brookston","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls",1,266.218414306641,2.7909140586853,334.281341552734,0.297467619180679,0,0,1,0.992970123022847,0.717653214672025,"98A1"
"GRR.GJS.2020.6",186250,"Sebewa loam, 0 to 2 percent slopes",1,1,0,0,0,0,0,0,0,0,1,"s20200527.06","2020MI045006",6.53366812668023,"Brookston","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls",1,265.474090576172,0.788441479206085,349.327697753906,0.197934582829475,0,0,1,0.96875,0.698862038821551,"98A1"
"GRR.GJS.2020.7",187379,"Saranac loam",1,1,0,0,1,0,0,0,0,0,0,"s20200604.01","2020MI121101",7.17334410230491,"Newton","Sandy, mixed, mesic Histic Humaquepts",1,210.776718139648,3.66750621795654,169.941711425781,0.428117275238037,0,0,1,0.951432734337057,0.741250123751413,"97A"
"GRR.GJS.2020.8",187343,"Deford fine sand",1,1,0,0,0,0,0,0,0,0,1,"s20200604.02","2020MI121102",6.78207173083543,"Glendora","Mixed, mesic Mollic Psammaquents",1,210.525115966797,0.538685262203217,227.76301574707,0.454146981239319,0,1,0,0.999260081391047,0.607471608839068,"97A"
"GRR.GJS.2020.9",187343,"Deford fine sand",0,0,1,0,0,1,0,0,0,1,0,"s20200604.03","2020MI121103",6.81155585307862,"Pipestone","Sandy, mixed, mesic Typic Endoaquods",2,210.203186035156,1.77655553817749,236.338745117188,0.449945598840714,0,0,1,1,0.555826278545837,"97A"
"GRR.GJS.2021.1",188386,"Rifle peat, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,236.55354309082,0.421017318964005,172.402694702148,0.394257873296738,0,0,1,1,0.72601690965981,"99B"
"GRR.GJS.2021.10",212473,"Aquents and Histosols, ponded",0,1,0,0,1,0,0,0,0,1,0,"2021MI005001","2021MI005001",5.47174272574429,"Napoleon","Dysic, mesic Fibric Haplohemists",1,188.432998657227,0.0283909756690264,317.323303222656,0.362878650426865,0,0,1,0.992762364294331,0.802824668410564,"97A"
"GRR.GJS.2021.11",212473,"Aquents and Histosols, ponded",0,1,0,0,1,0,0,0,0,1,0,"2021MI005002","2021MI005002",4.08526043911874,"Napoleon","Dysic, mesic Fibric Haplohemists",1,188.432998657227,1.11022302462516e-14,270.000061035156,0.353325754404068,0,0,1,1,0.995786503946994,"97A"
"GRR.GJS.2021.12",187140,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,1,0,0,0,0,1,0,"s20210805.01","2021MI081001",3.93487088585868,"Caron","Coprogenous, euic, mesic Limnic Haplohemists",1,246.288009643555,0.945712447166443,55.7518501281738,0.445528358221054,0,0,1,0.99415692821369,0.466094413370173,"98A1"
"GRR.GJS.2021.13",187280,"Epoufette loamy sand and Ronald sandy loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20210805.02","2021MI117001",19.5022517294726,"Wasepi","Coarse-loamy, semiactive, mesic Aquollic Hapludalfs",1,259.431945800781,0.673678696155548,261.742706298828,0.432517617940903,0,0,1,1,0.450156734280992,"98A2"
"GRR.GJS.2021.14",192689,"Matherton loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,0,"s20210820.01","2021MI139001",0.342386623521197,"Lamson","Sandy over loamy, mixed, mesic Aeric Endoaquents",1,214.297973632812,0.936585962772369,273.231536865234,0.360028743743896,0,0,1,0.876425855513308,0.596103591612245,"97A"
"GRR.GJS.2021.15",212451,"Cohoctah silt loam",1,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,231.36344909668,1.14487516880035,172.437545776367,0.290624529123306,0,0,1,1,0.756093986615212,"97A"
"GRR.GJS.2021.16",187904,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,236.644653320312,1.20556044578552,146.250122070312,0.424443572759628,0,0,1,0.974993053626007,0.600833839836649,"98A1"
"GRR.GJS.2021.17",188184,"Sebewa loam, 0 to 2 percent slopes",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,235.548645019531,2.19913673400879,151.445648193359,0.398306280374527,0,0,1,1,0.643500072638701,"98A1"
"GRR.GJS.2021.18",3117278,"Capac loam, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20211001.01","2021MI067001",62.6940031241364,"Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts",1,246.66389465332,0.316907674074173,25.1414775848389,0.321179449558258,0,0,1,0.965325936199723,0.680345647914917,"98A1"
"GRR.GJS.2021.19",3117278,"Capac loam, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20211001.02","2021MI067001",0.858603646002499,"Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts",1,246.657196044922,0.126839116215706,13.8983287811279,0.322473794221878,0,0,1,1,0.659449116814045,"98A1"
"GRR.GJS.2021.2",186809,"Pinnebog muck",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,233.377731323242,1.40254044532776,194.526870727539,0.42223396897316,0,0,1,0.994478188845941,0.650834471087915,"99B"
"GRR.GJS.2021.20",3117278,"Capac loam, 0 to 4 percent slopes",0,1,0,0,0,0,0,0,0,0,1,"s20211001.03","2021MI067002",6.38473912370105,"Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Typic Epiaquolls",1,246.659423828125,0.125611707568169,21.3194332122803,0.307313293218613,0,0,1,1,0.707541296001057,"98A1"
"GRR.GJS.2021.3",186795,"Linwood muck",0,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,231.821746826172,0.281993359327316,4.19302415847778,0.460744291543961,0,1,0,1,0.664400198853446,"99B"
"GRR.GJS.2021.4",187232,"Pewamo clay loam",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,205.079620361328,0.766909837722778,91.0032501220703,0.528947293758392,0,1,0,0.84843810258388,0.545476582953554,"99A"
"GRR.GJS.2021.5",187233,"Metamora sandy loam, 0 to 3 percent slopes",0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,205.551620483398,0.744895935058594,155.646820068359,0.528365433216095,0,1,0,0.975621414913958,0.331098273179763,"99A"
"GRR.GJS.2021.6",187232,"Pewamo clay loam",0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,205.53727722168,0.28171581029892,267.387176513672,0.538004338741302,0,1,0,0.959938366718028,0.399104439146962,"99A"
"GRR.GJS.2021.7",186395,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"C-RF-1","S2020MI037003A",9.61184239453665,"Conover","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",1,220.255523681641,0.234717667102814,178.16682434082,0.4786536693573,0,1,0,1,0.455414147170249,"98A1"
"GRR.GJS.2021.7",186395,"Parkhill loam, non dense till subsoil, 0 to 2 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"C-RF-1","S2020MI037003A",9.61184239453665,"Conover","Fine-loamy, mixed, active, mesic Aquic Glossudalfs",1,220.255523681641,0.234717667102814,178.16682434082,0.4786536693573,0,1,0,1,0.455414147170249,"98A1"
"GRR.GJS.2021.8",3117300,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"C-RF-2","S2021MI037002",13.4850767063096,"Crosier","Fine-loamy, mixed, active, mesic Udollic Epiaqualfs",3,245.605758666992,1.54617011547089,208.929061889648,0.407690435647964,0,0,1,1,0.258090540291352,"98A1"
"GRR.GJS.2021.8",3117300,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"C-RF-2","S2021MI037002",13.4850767063096,"Crosier","Fine-loamy, mixed, active, mesic Udollic Epiaqualfs",3,245.605758666992,1.54617011547089,208.929061889648,0.407690435647964,0,0,1,1,0.258090540291352,"98A1"
"GRR.GJS.2021.9",3117294,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"C-RF-3","S2021MI045001",5.88170611335643,"Conover","Fine-loamy, mixed, active, mesic Aquollic Hapludalfs",2,268.685089111328,2.21178245544434,110.901931762695,0.511585175991058,0,1,0,0.996753246753247,0.279469622717045,"98A1"
"GRR.GJS.2021.9",3117294,"Conover loam, 0 to 4 percent slopes",0,0,1,0,0,0,0,0,0,0,1,"C-RF-3","S2021MI045001",5.88170611335643,"Conover","Fine-loamy, mixed, active, mesic Aquollic Hapludalfs",2,268.685089111328,2.21178245544434,110.901931762695,0.511585175991058,0,1,0,0.996753246753247,0.279469622717045,"98A1"
"GRR.GJS.2022.1",2574648,"Croswell sand, 0 to 6 percent slopes",0,0,1,0,0,1,0,0,0,1,0,"s20220525.001","2022MI165001",4.2578761019311,"Croswell","Sandy, mixed, frigid Aquic Haplorthods",2,398.424224853516,4.62921667098999,7.86479806900024,0.527510464191437,0,1,0,1,0.300302359104173,"94AA"
"GRR.GJS.2022.10",190763,"Coloma sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,0,0,"s20220527.001","2022MI165010",0.565600508716296,"Plainfield","Mixed, mesic Typic Udipsamments",1,287.288269042969,0.369503319263458,226.67333984375,0.466977626085281,0,1,0,0.998626845176794,0.244322365202191,"96B"
"GRR.GJS.2022.11",190763,"Coloma sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,0,0,"s20220527.002","2022MI165011",13.6160057079071,"Coloma","Mixed, mesic Lamellic Udipsamments",3,292.030303955078,0.188841789960861,202.048614501953,0.791082322597504,1,0,0,1,0.0666554815205407,"96B"
"GRR.GJS.2022.12",2574648,"Croswell sand, 0 to 6 percent slopes",0,0,1,0,0,1,0,0,0,1,0,"s20220527.003","2022MI165012",16.9070303719558,"Covert","Sandy, mixed, mesic Oxyaquic Haplorthods",2,263.281585693359,2.56418013572693,220.059219360352,0.532822072505951,0,1,0,1,0.174518263708714,"96B"
"GRR.GJS.2022.13",190756,"Grattan sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,0,0,"s20220613.001","2022MI165013",1.06742816206756,"Plainfield","Mixed, mesic Typic Udipsamments",3,293.585327148438,0.999353647232056,125.180236816406,0.540294170379639,0,1,0,1,0.144585954834522,"96B"
"GRR.GJS.2022.14",190763,"Coloma sand, 0 to 6 percent slopes",0,0,0,1,0,1,0,0,0,0,0,"s20220613.002","2022MI165014",2.0777536425734,"Coloma","Mixed, mesic Lamellic Udipsamments",3,297.294525146484,0.0752137079834938,122.72826385498,0.556725561618805,1,0,0,0.998366013071895,0.247373388967793,"96B"
